"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"BTN","BA:625","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2020",268.488,,,"T30:115","R1:3513"
"BTN","BA:625","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2019",19387.236,,,"T30:115","R1:3513"
"BTN","BA:625","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2019",949,,,"T30:115","R1:3513"
"BTN","BA:625","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2019",275.307,,,"T30:115","R1:3513"
"BTN","BA:625","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2018",15743.924,,,"T30:115","R1:3513"
"BTN","BA:625","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2018",776.738,,,"T30:115","R1:3513"
"BTN","BA:625","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2018",230.21,,,"T30:115","R1:3513"
"BWA","BX:15710","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2024",6545.615,,,"T30:4","R1:3513"
"BWA","BX:15710","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2024",1232.066,,,"T30:4","R1:3513"
"BWA","BX:15710","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2024",482.603,,,"T30:4","R1:3513"
"BWA","BX:15710","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2023",6490.037,,,"T30:4","R1:3513"
"BWA","BX:15710","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2023",1220.048,,,"T30:4","R1:3513"
"BWA","BX:15710","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2023",477.336,,,"T30:4","R1:3513"
"BWA","BX:15710","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2022",6088.48,,,"T30:4","R1:3513"
"BWA","BX:15710","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2022",1155.018,,,"T30:4","R1:3513"
"BWA","BX:15710","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2022",492.245,,,"T30:4","R1:3513"
"BWA","BX:15710","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2021",5511.695,,,"T30:4","R1:3513"
"BWA","BX:15710","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2021",1081.059,,,"T30:4","R1:3513"
"BWA","BX:15710","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2021",497.12,,,"T30:4","R1:3513"
"BWA","BX:15710","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2020",5218.258,,,"T30:4","R1:3513"
"BWA","BX:15710","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2020",1032.946,,,"T30:4","R1:3513"
"BWA","BX:15710","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2020",455.495,,,"T30:4","R1:3513"
"BWA","BX:15710","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2019",5122.271,"B",,"T30:4_I11:264","R1:3513"
"BWA","BX:15710","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2019",994.392,"B",,"T30:4_I11:264","R1:3513"
"BWA","BX:15710","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2019",476.23,"B",,"T30:4_I11:264","R1:3513"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2011",4731,,,"T8:127_T9:133_T10:138_T12:145_T33:396_T30:4",
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2011",1110.063,,,"T8:127_T9:133_T10:138_T12:145_T33:396_T30:4",
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2011",691.845,,,"T8:127_T9:133_T10:138_T12:145_T33:396_T30:4",
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2010",4641,,,"T8:127_T9:133_T10:138_T12:145_T33:396_T30:4",
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2010",1144.925,,,"T8:127_T9:133_T10:138_T12:145_T33:396_T30:4",
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2010",683.14,,,"T8:127_T9:133_T10:138_T12:145_T33:396_T30:4",
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2009",4443,,,"T8:127_T9:133_T10:138_T12:145_T33:396_T30:4",
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2009",1153.329,,,"T8:127_T9:133_T10:138_T12:145_T33:396_T30:4",
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2009",620.952,,,"T8:127_T9:133_T10:138_T12:145_T33:396_T30:4",
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2008",3586,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2008",1009.178,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2008",525.278,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2007",3335,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2007",1018.649,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2007",543.212,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2006",3055,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2006",971.487,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2006",523.987,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2005",2141,,"C5:3047","T8:127_T9:133_T10:138_T33:396_T30:4","S3:14_S5:356_S9:66"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2005",735.772,,"C5:3047","T8:127_T9:133_T10:138_T33:396_T30:4","S3:14_S5:356_S9:66"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2005",418.43,,"C5:3047","T8:127_T9:133_T10:138_T33:396_T30:4","S3:14_S5:356_S9:66"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2004",2251,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2004",812.611,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2004",479.565,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2003",2118.5,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2003",796.572,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2003",428.009,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2002",1974.5,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2002",792.661,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2002",312.036,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2001",1775.5,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2001",758.006,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2001",303.95,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2000",1652.5,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2000",731.105,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2000",323.877,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1999",1428,,"C5:3047","T8:127_T9:133_T10:138_T33:396_T30:4","S3:20_S5:356_S9:66"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","1999",663.711,,"C5:3047","T8:127_T9:133_T10:138_T33:396_T30:4","S3:20_S5:356_S9:66"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","1999",308.797,,"C5:3047","T8:127_T9:133_T10:138_T33:396_T30:4","S3:20_S5:356_S9:66"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1998",1386.5,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","1998",679.493,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","1998",328.097,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1997",1019,,"C5:3047","T30:4",
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","1997",524.514,,"C5:3047","T30:4",
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","1997",279.12,,"C5:3047","T30:4",
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1996",923,,"C5:3047","T8:127_T9:133_T10:138_T33:396_T30:4","S3:14_S5:356_S9:66"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","1996",504.729,,"C5:3047","T8:127_T9:133_T10:138_T33:396_T30:4","S3:14_S5:356_S9:66"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","1996",277.661,,"C5:3047","T8:127_T9:133_T10:138_T33:396_T30:4","S3:14_S5:356_S9:66"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1995",870,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","1995",508.801,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","1995",313.829,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1994",813.5,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","1994",511.425,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","1994",303.02,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1993",769.5,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","1993",521.177,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","1993",317.572,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1992",633.5,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","1992",476.49,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","1992",300.276,,,"T30:4","S7:57"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1991",548,,"C5:3047","T8:127_T9:133_T10:138_T33:396_T30:4","S3:20_S5:356_S9:66"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","1991",464.744,,"C5:3047","T8:127_T9:133_T10:138_T33:396_T30:4","S3:20_S5:356_S9:66"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","1991",271.078,,"C5:3047","T8:127_T9:133_T10:138_T33:396_T30:4","S3:20_S5:356_S9:66"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1990",479,,"C5:3047","T8:127_T9:133_T10:138_T33:396_T30:4","S3:20_S5:356_S9:66"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","1990",435.573,,"C5:3047","T8:127_T9:133_T10:138_T33:396_T30:4","S3:20_S5:356_S9:66"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","1990",257.462,,"C5:3047","T8:127_T9:133_T10:138_T33:396_T30:4","S3:20_S5:356_S9:66"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1989",433,,"C5:3047","T8:127_T9:133_T10:138_T33:396_T30:4","S3:20_S5:356_S9:66"
"BWA","DA:965","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","1989",214.9,,"C5:3047","T8:127_T9:133_T10:138_T33:396_T30:4","S3:20_S5:356_S9:66"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2025",5761.948,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2025",4571.222,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2025",4121.253,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2024",5590.778,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2024",4505.411,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2024",4082.768,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2023",5344.244,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2023",4354.966,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2023",3958.968,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2022",5094.704,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2022",4144.337,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2022",3914.321,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2021",4869.925,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2021",3915.165,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2021",3883.894,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2020",4770.904,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2020",3708.673,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2020",3557.316,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2019",4478.187,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2019",3417.902,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2019",3375.195,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2018",4364.59,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2018",3391.044,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2018",3368.212,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2017",4245.744,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2017",3269.84,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2017",3271.151,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2016",4181.536,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2016",3214.739,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2016",3154.412,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2015",4107.127,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2015",3064.389,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2015",3211.739,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2014",4002.604,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2014",3052.45,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2014",3623.096,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2013",3932.782,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2013",3018.088,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2013",3817.726,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2012",3849.393,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2012",2997.586,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2012",3851.84,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2011",3737.797,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2011",2909.733,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2011",3778.384,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2010",3646.086,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2010",2813.775,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2010",3539.502,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2009",3576.538,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2009",2747.759,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2009",3133.095,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2008",3478.552,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2008",2671.948,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2008",3259.858,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2007",3349.55,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2007",2629.771,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2007",3118.629,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2006",3222.631,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2006",2504.72,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2006",2840.962,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2005",3046.037,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2005",2417.503,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2005",2514.466,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2004",2945.281,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2004",2314.32,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2004",2263.369,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2003",2870.608,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2003",2234.387,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2003",2048.95,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2002",2816.565,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2002",2188.432,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2002",1793.599,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2001",2753.955,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2001",2166.631,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2001",1778.076,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2000",2668.78,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2000",2101.285,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2000",1796.681,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1999",2587.05,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","1999",2043.742,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","1999",1741.295,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1998",2520.141,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","1998",1993.623,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","1998",1698.774,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1997",2484.415,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","1997",1975.46,,,"T30:69","R1:3513"
"CAN","BA:147","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","1997",1794.322,,,"T30:69","R1:3513"
"CAN","DA:977","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1996",2646.756,,,"T8:127_T9:133_T10:138_T33:396_T30:69","S9:66"
"CAN","DA:977","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","1996",2096.739,,,"T8:127_T9:133_T10:138_T33:396_T30:69","S9:66"
"CAN","DA:977","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","1996",1941.118,,,"T8:127_T9:133_T10:138_T33:396_T30:69","S9:66"
"CAN","DA:977","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1995",2593.237,,,"T8:127_T9:133_T10:138_T33:396_T30:69","S9:66"
